"site_id","monitoring","monitoring_id","lake","site","LID","lat","lon","site_size","DHT","date_time","weather","lake_water_clarity_m","sediment_sample","macrophyte_sample","notes","Bottom_visible","Distance_5m","Distance_20m","Riparian_vegetation","Riparian_species","Overhanging_trees","Erosion","Structure","Bedrock","Boulders","Cobble","Gravel","Sand","Mud","Organic_matter","Vegetation_nearby","Vegetation_species","Wood_cover","Temperature","DO_mgl","DO_percent","Conductivity","Specific_conductivity","pH","pH1","Emergent_Native","Emergent_Non_Native","Submerged_Non_Native","Turf_Native","Reef_shape.1","Distance_to_shore.1","Length.1","Width.1","Area.1","Weight.1","Depth_on_R.1","Depth_on_L.1","Hight_above.1","Depth_after.1","Volume.1","Sedimentation.1","Accumulation_of_weeds.1","Reef_shape.2","Distance_to_shore.2","Length.2","Width.2","Area.2","Weight.2","Depth_on_R.2","Depth_on_L.2","Hight_above.2","Depth_after.2","Volume.2","Sedimentation.2","Accumulation_of_weeds.2","Reef_shape.3","Distance_to_shore.3","Length.3","Width.3","Area.3","Weight.3","Depth_on_R.3","Depth_on_L.3","Hight_above.3","Depth_after.3","Volume.3","Sedimentation.3","Accumulation_of_weeds.3","Total_Individuals_Bullies","Total_Individuals_Common_smelt","Total_Individuals_Goldfish","Total_Individuals_Kōura","Total_Individuals_Eel","Total_Individuals_Kōaro","Total_Individuals_Catfish","Total_Individuals_Trout","Total_Individuals_Mosquitofish","Weighted_CPUE_Bullies","Weighted_CPUE_Common_smelt","Weighted_CPUE_Goldfish","Weighted_CPUE_Kōura","Weighted_CPUE_Eel","Weighted_CPUE_Kōaro","Weighted_CPUE_Catfish","Weighted_CPUE_Trout","Weighted_CPUE_Mosquitofish","Weighted_BPUE_Bullies","Weighted_BPUE_Common_smelt","Weighted_BPUE_Goldfish","Weighted_BPUE_Kōura","Weighted_BPUE_Eel","Weighted_BPUE_Kōaro","Weighted_BPUE_Catfish","Weighted_BPUE_Trout","Weighted_BPUE_Mosquitofish","Total_Weight_Bullies","Total_Weight_Common_smelt","Total_Weight_Goldfish","Total_Weight_Kōura","Total_Weight_Eel","Total_Weight_Kōaro","Total_Weight_Catfish","Total_Weight_Trout","Total_Weight_Mosquitofish","Mean_Length_Bullies","Mean_Length_Common_smelt","Mean_Length_Goldfish","Mean_Length_Kōura","Mean_Length_Eel","Mean_Length_Kōaro","Mean_Length_Catfish","Mean_Length_Trout","Mean_Length_Mosquitofish","Mean_Weight_Bullies","Mean_Weight_Common_smelt","Mean_Weight_Goldfish","Mean_Weight_Kōura","Mean_Weight_Eel","Mean_Weight_Kōaro","Mean_Weight_Catfish","Mean_Weight_Trout","Mean_Weight_Mosquitofish","Weighted_CPUE_numerator_Bullies","Weighted_CPUE_numerator_Common_smelt","Weighted_CPUE_numerator_Goldfish","Weighted_CPUE_numerator_Kōura","Weighted_CPUE_numerator_Eel","Weighted_CPUE_numerator_Kōaro","Weighted_CPUE_numerator_Catfish","Weighted_CPUE_numerator_Trout","Weighted_CPUE_numerator_Mosquitofish","Weighted_BPUE_numerator_Bullies","Weighted_BPUE_numerator_Common_smelt","Weighted_BPUE_numerator_Goldfish","Weighted_BPUE_numerator_Kōura","Weighted_BPUE_numerator_Eel","Weighted_BPUE_numerator_Kōaro","Weighted_BPUE_numerator_Catfish","Weighted_BPUE_numerator_Trout","Weighted_BPUE_numerator_Mosquitofish","Total_Effort_sum_Bullies","Total_Effort_sum_Common_smelt","Total_Effort_sum_Goldfish","Total_Effort_sum_Kōura","Total_Effort_sum_Eel","Total_Effort_sum_Kōaro","Total_Effort_sum_Catfish","Total_Effort_sum_Trout","Total_Effort_sum_Mosquitofish","Min_Length_Bullies","Min_Length_Common_smelt","Min_Length_Goldfish","Min_Length_Kōura","Min_Length_Eel","Min_Length_Kōaro","Min_Length_Catfish","Min_Length_Trout","Min_Length_Mosquitofish","Max_Length_Bullies","Max_Length_Common_smelt","Max_Length_Goldfish","Max_Length_Kōura","Max_Length_Eel","Max_Length_Kōaro","Max_Length_Catfish","Max_Length_Trout","Max_Length_Mosquitofish","Min_Weight_Bullies","Min_Weight_Common_smelt","Min_Weight_Goldfish","Min_Weight_Kōura","Min_Weight_Eel","Min_Weight_Kōaro","Min_Weight_Catfish","Min_Weight_Trout","Min_Weight_Mosquitofish","Max_Weight_Bullies","Max_Weight_Common_smelt","Max_Weight_Goldfish","Max_Weight_Kōura","Max_Weight_Eel","Max_Weight_Kōaro","Max_Weight_Catfish","Max_Weight_Trout","Max_Weight_Mosquitofish","Richness","Abundance","Presence_Bullies","Presence_Eel","Presence_Goldfish","Presence_Common_smelt","Presence_Kōaro","Presence_Kōura","Presence_Mosquitofish","Presence_Catfish","Presence_Trout","Predator_Fish_Presence","Dragonfly larvae Small","Caddisfly larvae","Diving beatle","Invertebrates_Richness","Invertebrates_Abundance","Presence_rocks","Period","Date","Time","Year","Month","Day","Season","Date_Time_Numeric","Monitoring_label","Depth_5m","Depth_20m","Slope_0_5m","Slope_0_20m","Habitat_Type","Substrate_index"
"16",2,"16_2","Rotoiti","Reference",54730,-38.035946522854,176.345727107707,150,"Rocky",2025-07-31 10:00:00,"Sunny",4.7,0,0,NA,"1","27.586278169075001","565.61863728637502",100,"Native forest",100,0,0,50,0,0,0,20,0,30,0,NA,2,11.8,10.26,94.8,115.7,154.8,7.64,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,90.6666666666667,33.3333333333333,0,0,0,0,0,0,0,272,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,100,NA,NA,NA,NA,NA,NA,NA,15,0,NA,NA,NA,NA,NA,NA,NA,272,100,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,100,NA,NA,NA,NA,NA,NA,NA,262,100,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,"After",2025-07-31,"10:00:00",2025,"Jul",31,"Winter",1753956000,"2 Winter",27.586278169075,565.618637286375,5.517255633815,28.2809318643188,"Rocky",26
"17",2,"17_2","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-07-31 11:00:00,"Sunny",4.7,0,0,NA,"1","13.9155980353024","411.55710413086803",100,"Native forest",100,0,0,0,50,0,0,50,0,0,0,NA,30,12.3,10.02,98.6,115.3,152.3,6.39,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,11,8,0,4,0,0,0,4.5,0,2.75,2,0,1,0,0,0,139.75,6.25,97.75,39.5,0,23.75,0,0,0,559,25,391,158,NA,95,NA,NA,NA,NA,NA,109.909090909091,24.8571428571429,NA,120,NA,NA,NA,279.5,25,35.5454545454545,13,NA,23.75,NA,NA,NA,18,0,11,8,NA,4,NA,NA,NA,559,25,391,158,NA,95,NA,NA,NA,4,4,4,4,NA,4,NA,NA,NA,NA,NA,88,12,NA,80,NA,NA,NA,NA,NA,163,37,NA,180,NA,NA,NA,7,25,13,2,NA,4,NA,NA,NA,552,25,99,39,NA,71,NA,NA,NA,4,23,1,0,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,"After",2025-07-31,"11:00:00",2025,"Jul",31,"Winter",1753959600,"2 Winter",13.9155980353024,411.557104130868,2.78311960706048,20.5778552065434,"Rocky",25
"18",2,"18_2","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-07-31 11:10:00,"Sunny",4.7,0,0,NA,"1","10.2582815366794","393.99543134125298",100,"Native forest",100,0,0,0,80,0,0,20,0,0,0,NA,7,12.3,10.02,98.6,115.3,152.3,6.39,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,9,0,0,0,3,0,0,0.25,0.25,2.25,0,0,0,0.75,0,0,24,0.25,106.5,0,0,0,317.75,0,0,96,1,426,NA,NA,NA,1271,NA,NA,NA,NA,123.111111111111,NA,NA,NA,288.333333333333,NA,NA,48,1,47.3333333333333,NA,NA,NA,423.666666666667,NA,NA,1,1,9,NA,NA,NA,3,NA,NA,96,1,426,NA,NA,NA,1271,NA,NA,4,4,4,NA,NA,NA,4,NA,NA,NA,NA,94,NA,NA,NA,180,NA,NA,NA,NA,205,NA,NA,NA,355,NA,NA,1,1,13,NA,NA,NA,71,NA,NA,95,1,195,NA,NA,NA,600,NA,NA,4,12,1,0,1,1,0,0,0,1,0,1,NA,NA,NA,NA,NA,1,"After",2025-07-31,"11:10:00",2025,"Jul",31,"Winter",1753960200,"2 Winter",10.2582815366794,393.995431341253,2.05165630733588,19.6997715670626,"Rocky",31
"19",2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night","1","142.69564315661299","187.90193049333001",100,"Native forest",100,0,0,0,0,90,0,10,0,0,1,"Hornwort",4,12.2,9.93,92.6,116.3,153.8,6.59,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,24,0,81,0,0,0,0.25,0,0,6,0,20.25,0,0,0,207.75,86.75,0,94,0,279.5,0,0,0,831,347,NA,376,NA,1118,NA,NA,NA,NA,NA,NA,27.1214285714286,NA,163.75,NA,NA,NA,138.833333333333,173.5,NA,15.7,NA,86,NA,NA,NA,1,0,NA,24,NA,81,NA,NA,NA,831,347,NA,376,NA,1118,NA,NA,NA,4,4,NA,4,NA,4,NA,NA,NA,NA,NA,NA,18,NA,80,NA,NA,NA,NA,NA,NA,40,NA,200,NA,NA,NA,1,117,NA,6,NA,3,NA,NA,NA,480,230,NA,44,NA,180,NA,NA,NA,3,105,1,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,"After",2025-07-31,"11:20:00",2025,"Jul",31,"Winter",1753960800,"2 Winter",142.695643156613,187.90193049333,28.5391286313226,9.3950965246665,"Rocky",28.5
"20",2,"20_2","Rotoiti","Reference",54730,-38.0170202210521,176.420489675691,150,"Rocky",2025-07-31 11:30:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night","1","112.65205053481201","153.52894194799001",100,"Native forest",100,0,0,0,0,90,0,10,0,0,1,"Hornwort",0,12.2,9.93,92.6,116.3,153.8,6.59,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,12,0,8,0,0,0,0,0,0,3,0,2,0,0,0,48.25,45,0,58.75,0,20,0,0,0,193,180,NA,235,NA,80,NA,NA,NA,NA,NA,NA,26.7222222222222,NA,NA,NA,NA,NA,193,180,NA,15.5,NA,80,NA,NA,NA,0,0,NA,12,NA,8,NA,NA,NA,193,180,NA,235,NA,80,NA,NA,NA,4,4,NA,4,NA,4,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,193,180,NA,3,NA,80,NA,NA,NA,193,180,NA,50,NA,80,NA,NA,NA,2,20,1,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,"After",2025-07-31,"11:30:00",2025,"Jul",31,"Winter",1753961400,"2 Winter",112.652050534812,153.52894194799,22.5304101069624,7.6764470973995,"Rocky",28.5
"1",3,"1_3","Rotoiti","Reef",54730,-38.0526673079263,176.47144524762,150,"Rocky",2025-10-21 12:58:00,"Windy waves",NA,0,0,"Both Fyke and boxes lose and wased to shore due to heavy wind","1","82.9889020904982","164.45001973472199",0,NA,10,100,0,0,30,30,10,30,0,0,0,NA,0,15.7,10.66,107.3,116.9,142.2,6.5,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"After",2025-10-21,"12:58:00",2025,"Oct",21,"Spring",1761051480,"3 Spring",82.9889020904982,164.450019734722,16.5977804180996,8.2225009867361,"Rocky",26
"2",3,"2_3","Rotoiti","Control",54730,-38.0529135570371,176.470933127575,150,"Rocky",2025-10-21 13:18:00,"Windy waves",NA,0,0,"Both Fyke and boxes lose and wased to shore due to heavy wind","1","105.445519540936","180.302636624781",70,"Flax",0,0,0,0,20,20,0,60,0,0,0,NA,0,15.6,11.21,112.6,118,143.9,7.7,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"After",2025-10-21,"13:18:00",2025,"Oct",21,"Spring",1761052680,"3 Spring",105.445519540936,180.302636624781,21.0891039081872,9.01513183123905,"Rocky",22
"3",3,"3_3","Rotoiti","Reef",54730,-38.047698100528,176.341122568488,150,"Sandy",2025-10-21 11:31:00,"Sunny",NA,0,0,NA,"1","75.103042747696705","1429.22107248619",100,"grass",0,0,0,0,0,0,0,100,0,0,1,"Three-leaved milfoil",0,15.6,10.37,104.3,128,155.9,7.45,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,0,0,1,0,0,0,2,0,0,0,0,0.25,0,0,0,475,0,0,0,0,0,0,0,0,1900,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,1900,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,1,NA,NA,NA,1900,NA,NA,NA,NA,0,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,1900,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,"After",2025-10-21,"11:31:00",2025,"Oct",21,"Spring",1761046260,"3 Spring",75.1030427476967,1429.22107248619,15.0206085495393,71.4610536243095,"Sandy",15
"4",3,"4_3","Rotoiti","Control",54730,-38.0480187161085,176.341484639114,150,"Sandy",2025-10-21 11:13:00,"Sunny",NA,0,0,NA,"1","73.106421389251906","1435.7027457702",80,"grass+flax",5,0,0,0,0,0,0,100,0,0,1,"Three-leaved milfoil",0,15.7,10.33,103.9,129.2,157.3,7.61,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,2,0,0,0,0.5,0,0.5,0,0,0.5,0,0,0,475,0,0,0,0,0,0,0,0,1900,NA,0,NA,NA,0,NA,NA,NA,NA,NA,92,NA,NA,96.5,NA,NA,NA,1900,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,2,NA,NA,NA,1900,NA,0,NA,NA,0,NA,NA,NA,4,NA,4,NA,NA,4,NA,NA,NA,NA,NA,85,NA,NA,78,NA,NA,NA,NA,NA,99,NA,NA,115,NA,NA,NA,1900,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,"After",2025-10-21,"11:13:00",2025,"Oct",21,"Spring",1761045180,"3 Spring",73.1064213892519,1435.7027457702,14.6212842778504,71.78513728851,"Sandy",15
"5",3,"5_3","Rotoiti","Reef",54730,-38.0222760864304,176.348643537609,150,"Sandy",2025-10-21 10:46:00,"Sunny",NA,0,0,NA,"1","267.55142706578999","1689.6854318227199",10,"Small trees",0,0,1,0,0,0,0,70,30,0,0,NA,0,16.4,9.97,102,142.6,170.6,7.48,NA,0,0,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,31,38,5,0,0,2,0,0,5,7.75,9.5,1.25,0,0,0.5,0,0,200,0,0,0,0,0,0,0,0,800,0,0,0,NA,NA,0,NA,NA,NA,NA,124.236842105263,34.6,NA,NA,350,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,20,31,38,5,NA,NA,2,NA,NA,800,0,0,0,NA,NA,0,NA,NA,4,4,4,4,NA,NA,4,NA,NA,NA,NA,50,29,NA,NA,330,NA,NA,NA,NA,220,44,NA,NA,370,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,5,45,1,0,1,1,0,1,0,1,0,1,NA,NA,NA,NA,NA,0,"After",2025-10-21,"10:46:00",2025,"Oct",21,"Spring",1761043560,"3 Spring",267.55142706579,1689.68543182272,53.510285413158,84.484271591136,"Sandy",12
"6",3,"6_3","Rotoiti","Control",54730,-38.0218725085535,176.348304238168,150,"Sandy",2025-10-21 10:31:00,"Sunny",NA,0,0,NA,"1","220.524873221001","1741.0626313093101",0,NA,0,0,1,0,0,0,0,100,0,0,1,"Hornwort",0,16.2,9.6,97.7,143.6,172.6,7.93,NA,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,29,1,0,0,2,1,0,1.5,0,7.25,0.25,0,0,0.5,0.25,0,75,0,0,0,0,0,0,0,0,300,NA,0,0,NA,NA,0,0,NA,NA,NA,132.172413793103,23,NA,NA,95,40,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,29,1,NA,NA,2,1,NA,300,NA,0,0,NA,NA,0,0,NA,4,NA,4,4,NA,NA,4,4,NA,NA,NA,60,23,NA,NA,90,40,NA,NA,NA,200,23,NA,NA,100,40,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,5,33,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,"After",2025-10-21,"10:31:00",2025,"Oct",21,"Spring",1761042660,"3 Spring",220.524873221001,1741.06263130931,44.1049746442002,87.0531315654655,"Emergent Macrophyte",15
"7",3,"7_3","Rotoiti","Reef",54730,-38.0400700989088,176.368333417899,150,"Sandy",2025-10-21 12:24:00,"Sunny",NA,0,0,NA,"1","130.67824847969601","334.10486413213903",100,"Grass",0,0,0,0,0,0,0,100,0,0,0,NA,0,17.3,10.26,106.8,168.3,197.5,4.97,NA,0,0,5,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,11,4,0,21,0,0,0,0,2.5,2.75,1,0,5.25,0,0,0,75,0,0,0,0,0,0,0,0,300,0,0,0,NA,0,NA,NA,NA,NA,NA,162.181818181818,32.8333333333333,NA,74.5238095238095,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,0,10,11,4,NA,21,NA,NA,NA,300,0,0,0,NA,0,NA,NA,NA,4,4,4,4,NA,4,NA,NA,NA,NA,NA,102,29,NA,60,NA,NA,NA,NA,NA,205,40,NA,110,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,4,36,1,0,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,0,"After",2025-10-21,"12:24:00",2025,"Oct",21,"Spring",1761049440,"3 Spring",130.678248479696,334.104864132139,26.1356496959392,16.705243206607,"Sandy",15
"8",3,"8_3","Rotoiti","Control",54730,-38.0399884269911,176.367640974845,150,"Sandy",2025-10-21 12:19:00,"Sunny",NA,0,0,NA,"1","69.508184012671805","381.61439291613999",30,"Grass",0,0,0,0,0,0,0,100,0,0,0,NA,0,16.7,10.31,106.1,162.9,193.4,6.16,NA,0,0,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,0,4,0,0,0,0,0.75,0,0,0,1,0,0,0,50,0,0,0,0,0,0,0,0,200,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,78.75,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,4,NA,NA,NA,200,0,NA,NA,NA,0,NA,NA,NA,4,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,"After",2025-10-21,"12:19:00",2025,"Oct",21,"Spring",1761049140,"3 Spring",69.5081840126718,381.61439291614,13.9016368025344,19.080719645807,"Sandy",15
"9",3,"9_3","Rotoiti","Reef",54730,-38.0149838,176.4133799,150,"Sandy",2025-10-21 09:42:00,"Sunny",NA,0,0,NA,"1","168.339491020125","259.826404337621",0,NA,0,0,0,0,5,0,15,80,0,0,0,NA,3,14.8,10.25,101.3,121.2,150.4,8.24,NA,0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,40,2,18,0,0,1,0,0,0.5,10,0.5,4.5,0,0,0.25,0,0,150,0,0,0,0,0,0,0,0,600,0,0,0,NA,NA,0,NA,NA,NA,NA,174,30.1607142857143,NA,NA,350,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,2,40,2,18,NA,NA,1,NA,NA,600,0,0,0,NA,NA,0,NA,NA,4,4,4,4,NA,NA,4,NA,NA,NA,NA,170,23,NA,NA,350,NA,NA,NA,NA,178,40,NA,NA,350,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,5,21,1,0,1,1,0,1,0,1,0,1,NA,NA,NA,NA,NA,1,"After",2025-10-21,"09:42:00",2025,"Oct",21,"Spring",1761039720,"3 Spring",168.339491020125,259.826404337621,33.667898204025,12.991320216881,"Sandy",16.75
"10",3,"10_3","Rotoiti","Control",54730,-38.0149894250948,176.414205051426,150,"Rocky",2025-10-21 09:42:00,"Sunny",NA,0,0,NA,"1","138.622117701376","221.36538172916099",20,"Flax",0,0,0,0,0,50,50,0,0,0,0,NA,0,14.8,10.25,101.3,121.2,150.4,8.24,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,6,0,0,0,0,0,1.25,1,0.5,1.5,0,0,0,0,0,100,0,0,0,0,0,0,0,0,400,0,0,0,NA,NA,NA,NA,NA,NA,NA,126,26.3333333333333,NA,NA,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,6,NA,NA,NA,NA,NA,400,0,0,0,NA,NA,NA,NA,NA,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,101,18,NA,NA,NA,NA,NA,NA,NA,151,33,NA,NA,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,4,8,1,0,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,1,"After",2025-10-21,"09:42:00",2025,"Oct",21,"Spring",1761039720,"3 Spring",138.622117701376,221.365381729161,27.7244235402752,11.068269086458,"Rocky",25
